year, month, day, dow, hol, ObsCode, dcnn,Pmsl,Tdry,Twet,RH,Tx,Tn,N10,dd_pt,ff_mph,ww,RR,rd,af,gf,tx0,sd_cm,sss
1944,07,20,4_th,x,"PktReg",5578,1017.0,16.9,14.7,78,23.6,14.2,10,E,x,00,0.0,0,0,0,0,x,x
1944,07,21,5_fr,x,"PktReg",5578,1010.4,16.1,13.8,77,20.7,12.0,10,ENE,x,00,3.6,1,0,0,0,x,x
1944,07,22,6_sa,x,"PktReg",5578,1011.3,13.7,12.6,87,17.6,11.3,10,N,x,00,tr,0,0,0,0,x,x
1944,07,23,7_su,x,"PktReg",5578,1020.8,15.4,12.9,74,18.9,13.1,10,N,x,00,0.0,0,0,0,0,x,x
1944,07,24,1_mo,x,"PktReg",5578,1022.3,17.9,14.9,71,20.5,13.8,10,SW,x,00,0.0,0,0,0,0,x,x
1944,07,25,2_tu,x,"PktReg",5578,1019.2,18.4,14.8,66,20.2,8.6,10,SE,x,05,0.0,0,0,0,0,x,x
1944,07,26,3_we,x,"PktReg",5578,1010.7,19.2,16.8,77,23.1,14.7,8,SW,x,00,0.8,1,0,0,0,x,x
1944,07,27,4_th,x,"PktReg",5578,1009.3,18.2,16.4,82,23.3,15.4,10,SW,x,00,0.0,0,0,0,0,x,x
1944,07,28,5_fr,x,"PktReg",5578,1015.3,19.7,16.9,74,23.9,13.8,6,W,x,00,2.3,1,0,0,0,x,x
1944,07,29,6_sa,x,"PktReg",5578,1011.7,16.8,16.1,93,20.7,14.3,10,W,x,00,1.5,1,0,0,0,x,x
1944,07,30,7_su,x,"PktReg",5578,1013.5,15.7,14.9,92,22.3,12.8,10,NW,x,00,0.0,0,0,0,0,x,x
1944,07,31,1_mo,x,"PktReg",5578,1022.1,15.7,15.1,94,23.6,12.4,10,NW,x,00,0.0,0,0,0,0,x,x
1944,08,01,2_tu,x,"PktReg",5578,1023.7,18.2,16.8,86,23.7,14.6,10,E,x,00,0.0,0,0,0,0,x,x
1944,08,02,3_we,x,"PktReg",5578,1021.5,17.6,16.1,85,23.4,14.7,10,E,x,00,0.0,0,0,0,0,x,x
1944,08,03,4_th,x,"PktReg",5578,1022.4,17.0,15.6,86,26.1,14.6,10,NE,x,00,0.0,0,0,0,0,x,x
1944,08,04,5_fr,x,"PktReg",5578,1027.0,20.9,17.4,69,27.7,12.8,0,NE,x,00,0.8,1,0,0,0,x,x
1944,08,05,6_sa,S6,"PktReg",5578,1026.2,19.1,16.9,79,27.1,12.8,6,NE,x,00,0.0,0,0,0,0,x,x
1944,08,06,7_su,S7,"PktReg",5578,1023.3,19.3,15.8,67,25.1,12.6,0,NE,x,00,0.0,0,0,0,0,x,x
1944,08,07,1_mo,SM,"PktReg",5578,1021.6,17.2,14.9,77,27.7,11.9,0,NE,x,00,0.0,0,0,0,0,x,x
1944,08,08,2_tu,x,"PktReg",5578,1015.7,22.2,18.6,69,27.1,11.8,0,SW,x,00,0.0,0,0,0,0,x,x
1944,08,09,3_we,x,"PktReg",5578,1013.4,19.9,16.6,70,25.7,12.3,1,NW,x,00,0.0,0,0,0,0,x,x
1944,08,10,4_th,x,"PktReg",5578,1014.9,19.1,17.3,83,26.3,15.2,10,W,x,00,0.0,0,0,0,0,x,x
1944,08,11,5_fr,x,"PktReg",5578,1018.4,22.7,20.2,79,25.3,15.1,6,SW,x,00,0.0,0,0,0,0,x,x
1944,08,12,6_sa,x,"PktReg",5578,1021.3,18.4,17.1,87,26.6,14.9,10,WSW,x,00,0.0,0,0,0,0,x,x
1944,08,13,7_su,x,"PktReg",5578,1024.1,19.2,15.4,65,25.7,10.2,5,W,x,00,0.0,0,0,0,0,x,x
1944,08,14,1_mo,x,"PktReg",5578,1024.9,20.9,16.1,59,25.7,10.1,0,E,x,00,0.0,0,0,0,0,x,x
1944,08,15,2_tu,x,"PktReg",5578,1019.0,21.2,16.8,62,26.6,10.8,2,E,x,00,0.0,0,0,0,0,x,x
1944,08,16,3_we,x,"PktReg",5578,1010.7,22.3,18.2,65,29.7,10.7,0,SE,x,00,0.3,1,0,0,0,x,x
1944,08,17,4_th,x,"PktReg",5578,1014.2,22.1,18.7,71,24.9,16.1,5,SW,x,00,0.0,0,0,0,0,x,x
1944,08,18,5_fr,x,"PktReg",5578,1012.6,20.2,18.2,81,24.8,17.2,10,SW,x,00,0.3,1,0,0,0,x,x
1944,08,19,6_sa,x,"PktReg",5578,1006.7,19.3,18.4,92,19.7,16.9,10,S,x,62,19.3,1,0,0,0,x,x
1944,08,20,7_su,x,"PktReg",5578,1007.6,15.4,15.1,97,17.4,15.0,10,N,x,62,1.0,1,0,0,0,x,x
1944,08,21,1_mo,x,"PktReg",5578,1013.8,14.3,13.1,87,15.3,12.1,10,NE,x,00,0.8,1,0,0,0,x,x
1944,08,22,2_tu,x,"PktReg",5578,1015.3,15.2,14.4,91,20.1,12.7,10,NE,x,00,0.8,1,0,0,0,x,x
1944,08,23,3_we,x,"PktReg",5578,1012.0,19.2,18.8,96,24.1,14.8,8,S,x,00,0.0,0,0,0,0,x,x
1944,08,24,4_th,x,"PktReg",5578,1019.2,18.3,16.8,85,21.9,15.8,10,E,x,00,2.8,1,0,0,0,x,x
1944,08,25,5_fr,x,"PktReg",5578,1023.1,19.6,17.9,84,24.0,12.7,8,SW,x,00,0.0,0,0,0,0,x,x
1944,08,26,6_sa,x,"PktReg",5578,1027.0,19.5,17.1,78,24.9,11.8,0,SW,x,00,0.0,0,0,0,0,x,x
1944,08,27,7_su,x,"PktReg",5578,1021.4,17.9,15.8,79,25.0,11.2,0,SW,x,00,3.3,1,0,0,0,x,x
1944,08,28,1_mo,x,"PktReg",5578,1010.2,17.2,14.8,76,20.7,14.2,2,W,x,00,0.5,1,0,0,0,x,x
1944,08,29,2_tu,x,"PktReg",5578,1011.3,14.2,13.4,91,17.3,12.7,10,SW,x,62,0.8,1,0,0,0,x,x
1944,08,30,3_we,x,"PktReg",5578,1006.6,16.6,14.9,82,20.4,13.6,6,W,x,00,0.0,0,0,0,0,x,x
1944,08,31,4_th,x,"PktReg",5578,1003.9,15.7,12.8,70,17.9,12.2,8,W,x,00,1.8,1,0,0,0,x,x
1944,09,01,5_fr,x,"PktReg",5578,1012.8,15.7,13.3,75,20.8,11.9,5,W,x,00,6.9,1,0,0,0,x,x
1944,09,02,6_sa,x,"PktReg",5578,996.9,13.1,12.5,93,16.3,11.4,10,SSE,x,62,9.7,1,0,0,0,x,x
1944,09,03,7_su,x,"PktReg",5578,1020.1,15.8,12.3,64,16.6,7.4,0,SW,x,00,3.8,1,0,0,0,x,x
1944,09,04,1_mo,x,"PktReg",5578,1007.2,16.6,15.8,92,16.8,14.1,10,SW,x,62,5.8,1,0,0,0,x,x
1944,09,05,2_tu,x,"PktReg",5578,1001.3,15.6,13.0,73,18.7,14.1,6,SW,x,00,0.0,0,0,0,0,x,x
1944,09,06,3_we,x,"PktReg",5578,1010.9,15.1,11.8,65,17.5,7.4,2,SW,x,00,6.6,1,0,0,0,x,x
1944,09,07,4_th,x,"PktReg",5578,1005.7,11.1,10.7,95,14.6,10.4,10,W,x,62,2.3,1,0,0,0,x,x
1944,09,08,5_fr,x,"PktReg",5578,1012.5,13.1,10.1,66,15.9,7.7,4,NW,x,00,0.8,1,0,0,0,x,x
1944,09,09,6_sa,x,"PktReg",5578,1020.3,11.6,9.1,70,16.8,5.8,0,NW,x,00,0.0,0,0,0,0,x,x
1944,09,10,7_su,x,"PktReg",5578,1030.0,9.1,7.4,77,18.2,3.0,0,NW,x,00,0.0,0,0,1,0,x,x
1944,09,11,1_mo,x,"PktReg",5578,1032.9,13.1,10.8,74,18.8,2.9,0,NE,x,00,0.0,0,0,0,0,x,x
1944,09,12,2_tu,x,"PktReg",5578,1029.5,14.2,12.2,78,20.2,5.9,0,E,x,00,0.0,0,0,0,0,x,x
1944,09,13,3_we,x,"PktReg",5578,1022.7,17.1,14.9,77,22.6,9.3,3,E,x,00,0.0,0,0,0,0,x,x
1944,09,14,4_th,x,"PktReg",5578,1018.8,15.7,14.1,83,20.6,11.2,8,E,x,00,tr,0,0,0,0,x,x
1944,09,15,5_fr,x,"PktReg",5578,1015.7,18.1,16.5,84,20.2,15.0,10,SW,x,00,0.0,0,0,0,0,x,x
1944,09,16,6_sa,x,"PktReg",5578,1025.0,14.1,11.6,73,19.3,8.0,0,W,x,00,0.0,0,0,0,0,x,x
1944,09,17,7_su,x,"PktReg",5578,1031.1,12.0,11.8,97,20.2,7.2,10,W,x,10,0.0,0,0,0,0,x,x
1944,09,18,1_mo,x,"PktReg",5578,1028.8,12.6,11.3,85,18.6,7.1,10,W,x,10,0.0,0,0,0,0,x,x
1944,09,19,2_tu,x,"PktReg",5578,1021.5,14.1,13.5,93,19.3,12.1,10,CALM,x,00,0.0,0,0,0,0,x,x
1944,09,20,3_we,x,"PktReg",5578,1019.0,9.9,9.4,93,20.2,8.7,10,NW,x,10,0.0,0,0,0,0,x,x
1944,09,21,4_th,x,"PktReg",5578,1023.1,10.5,10.1,95,20.9,7.5,10,NW,x,10,0.0,0,0,0,0,x,x
1944,09,22,5_fr,x,"PktReg",5578,1015.9,13.1,12.3,91,18.3,10.3,10,SW,x,00,0.8,1,0,0,0,x,x
1944,09,23,6_sa,x,"PktReg",5578,1015.8,12.7,10.7,77,16.9,9.8,5,W,x,00,6.4,1,0,0,0,x,x
1944,09,24,7_su,x,"PktReg",5578,1007.8,9.3,8.0,83,14.1,7.1,10,W,x,00,0.3,1,0,0,0,x,x
1944,09,25,1_mo,x,"PktReg",5578,1020.1,13.0,10.9,75,16.3,6.2,6,NW,x,00,0.0,0,0,0,0,x,x
1944,09,26,2_tu,x,"PktReg",5578,1019.6,14.1,11.0,66,16.6,11.9,5,NW,x,00,0.0,0,0,0,0,x,x
1944,09,27,3_we,x,"PktReg",5578,1016.9,12.0,10.1,78,15.7,7.2,10,NW,x,00,1.3,1,0,0,0,x,x
1944,09,28,4_th,x,"PktReg",5578,1025.0,11.6,9.2,71,15.2,5.3,7,W,x,00,tr,0,0,0,0,x,x
1944,09,29,5_fr,x,"PktReg",5578,1021.1,13.8,13.1,92,17.6,9.7,10,SW,x,00,0.0,0,0,0,0,x,x
1944,09,30,6_sa,x,"PktReg",5578,1023.4,13.1,11.0,75,17.5,10.3,0,W,x,00,8.4,1,0,0,0,x,x
1944,10,01,7_su,x,"PktReg",5578,1021.7,10.8,9.3,81,14.1,7.2,0,NW,x,00,0.0,0,0,0,0,x,x
1944,10,02,1_mo,x,"PktReg",5578,1028.6,8.5,6.4,71,14.0,2.3,0,NW,x,00,0.5,1,0,1,0,x,x
1944,10,03,2_tu,x,"PktReg",5578,1019.9,12.2,9.7,70,14.7,8.0,0,WNW,x,00,0.8,1,0,0,0,x,x
1944,10,04,3_we,x,"PktReg",5578,1017.5,9.9,8.2,78,11.2,7.2,8,NW,x,00,5.6,1,0,0,0,x,x
1944,10,05,4_th,x,"PktReg",5578,1023.3,10.8,9.5,84,15.2,7.7,5,N,x,00,0.0,0,0,0,0,x,x
1944,10,06,5_fr,x,"PktReg",5578,1026.2,12.8,11.0,79,17.8,9.0,4,NE,x,00,0.0,0,0,0,0,x,x
1944,10,07,6_sa,x,"PktReg",5578,1016.7,11.2,9.9,84,12.7,8.6,10,NE,x,00,0.0,0,0,0,0,x,x
1944,10,08,7_su,x,"PktReg",5578,1018.2,8.1,8.1,100,13.2,5.2,10,ENE,x,10,0.0,0,0,0,0,x,x
1944,10,09,1_mo,x,"PktReg",5578,1017.0,12.8,11.3,82,16.4,7.9,8,NE,x,00,tr,0,0,0,0,x,x
1944,10,10,2_tu,x,"PktReg",5578,1012.5,10.5,9.9,92,14.6,8.9,10,NE,x,00,tr,0,0,0,0,x,x
1944,10,11,3_we,x,"PktReg",5578,1005.4,13.6,13.1,94,15.1,10.1,10,S,x,62,9.9,1,0,0,0,x,x
1944,10,12,4_th,x,"PktReg",5578,1002.0,11.8,11.2,93,13.4,9.9,8,SSW,x,00,3.0,1,0,0,0,x,x
1944,10,13,5_fr,x,"PktReg",5578,1005.1,10.2,8.8,82,13.3,3.2,1,SW,x,00,8.9,1,0,0,0,x,x
1944,10,14,6_sa,x,"PktReg",5578,1002.1,11.9,10.1,79,14.1,9.5,2,W,x,00,tr,0,0,0,0,x,x
1944,10,15,7_su,x,"PktReg",5578,1006.6,5.5,5.3,97,14.3,2.5,10,SW,x,10,7.6,1,0,0,0,x,x
1944,10,16,1_mo,x,"PktReg",5578,989.4,11.3,10.8,93,14.2,4.6,1,SSW,x,00,4.3,1,0,0,0,x,x
1944,10,17,2_tu,x,"PktReg",5578,998.9,11.8,10.5,85,15.2,8.1,10,SW,x,00,14.0,1,0,0,0,x,x
1944,10,18,3_we,x,"PktReg",5578,993.2,11.9,9.2,68,13.8,8.4,6,SW,x,00,4.3,1,0,0,0,x,x
1944,10,19,4_th,x,"PktReg",5578,1004.9,12.6,9.8,68,14.2,10.1,0,W,x,00,3.3,1,0,0,0,x,x
1944,10,20,5_fr,x,"PktReg",5578,999.3,11.2,10.8,95,14.4,7.2,10,SW,x,62,10.2,1,0,0,0,x,x
1944,10,21,6_sa,x,"PktReg",5578,1003.7,11.4,10.9,93,15.6,9.9,10,N,x,00,1.5,1,0,0,0,x,x
1944,10,22,7_su,x,"PktReg",5578,1018.6,10.1,9.4,90,14.3,9.0,10,N,x,00,tr,0,0,0,0,x,x
1944,10,23,1_mo,x,"PktReg",5578,1011.0,9.8,9.2,92,11.6,8.5,10,SW,x,62,7.9,1,0,0,0,x,x
1944,10,24,2_tu,x,"PktReg",5578,1012.2,9.0,8.2,90,13.4,4.4,7,N,x,00,0.0,0,0,0,0,x,x
1944,10,25,3_we,x,"PktReg",5578,1024.0,8.7,8.0,90,13.9,7.0,10,N,x,00,0.0,0,0,0,0,x,x
1944,10,26,4_th,x,"PktReg",5578,1022.9,6.6,6.5,99,10.5,3.8,10,NE,x,44,5.3,1,0,0,0,x,x
1944,10,27,5_fr,x,"PktReg",5578,1012.6,7.5,6.0,78,10.8,6.3,0,WSW,x,00,0.5,1,0,0,0,x,x
1944,10,28,6_sa,x,"PktReg",5578,1003.8,7.4,6.3,83,10.7,1.7,1,WSW,x,00,0.5,1,0,1,0,x,x
1944,10,29,7_su,x,"PktReg",5578,1005.7,6.1,5.4,89,9.7,1.7,2,NE,x,00,0.3,1,0,1,0,x,x
1944,10,30,1_mo,x,"PktReg",5578,1018.4,9.2,6.9,70,11.9,3.8,0,NE,x,00,0.0,0,0,0,0,x,x
1944,10,31,2_tu,x,"PktReg",5578,1021.0,8.1,7.1,86,11.7,6.7,10,N,x,00,0.0,0,0,0,0,x,x
1944,11,01,3_we,x,"PktReg",5578,1020.2,7.4,6.7,89,11.7,5.8,10,NNE,x,00,0.0,0,0,0,0,x,x
1944,11,02,4_th,x,"PktReg",5578,1009.1,5.4,4.4,84,10.7,1.8,9,N,x,00,0.8,1,0,1,0,x,x
1944,11,03,5_fr,x,"PktReg",5578,1007.6,4.6,4.2,93,8.9,1.9,10,SW,x,10,0.8,1,0,1,0,x,x
1944,11,04,6_sa,x,"PktReg",5578,1012.5,7.5,7.1,94,13.8,3.8,5,SW,x,00,tr,0,0,0,0,x,x
1944,11,05,7_su,x,"PktReg",5578,1008.4,13.8,11.9,78,15.3,5.2,6,WSW,x,00,7.9,1,0,0,0,x,x
1944,11,06,1_mo,x,"PktReg",5578,1015.6,6.6,5.3,81,11.6,2.4,1,WSW,x,00,6.4,1,0,1,0,x,x
1944,11,07,2_tu,x,"PktReg",5578,1005.8,8.1,5.9,69,9.6,6.6,8,SW,x,00,0.0,0,0,0,0,x,x
1944,11,08,3_we,x,"PktReg",5578,1006.1,5.2,4.5,89,5.6,4.4,10,WSW,x,00,6.4,1,0,0,0,x,x
1944,11,09,4_th,x,"PktReg",5578,1012.2,4.6,2.9,72,6.7,1.7,5,NW,x,00,0.0,0,0,1,0,x,x
1944,11,10,5_fr,x,"PktReg",5578,1028.8,2.3,0.9,75,6.8,0.3,6,NW,x,00,1.5,1,0,1,0,x,x
1944,11,11,6_sa,x,"PktReg",5578,1027.1,4.2,3.8,94,5.2,2.1,10,W,x,62,1.5,1,0,0,0,x,x
1944,11,12,7_su,x,"PktReg",5578,1020.2,1.6,1.3,94,6.1,-0.7,8,NW,x,00,5.1,1,1,1,0,x,x
1944,11,13,1_mo,x,"PktReg",5578,1008.0,4.2,3.6,90,6.5,1.6,10,W,x,00,1.3,1,0,0,0,x,x
1944,11,14,2_tu,x,"PktReg",5578,991.2,3.1,2.4,88,4.8,0.8,5,SW,x,00,0.5,1,0,1,0,x,x
1944,11,15,3_we,x,"PktReg",5578,998.8,3.8,2.7,81,6.9,1.9,6,NE,x,00,0.0,0,0,1,0,x,x
1944,11,16,4_th,x,"PktReg",5578,1013.2,0.5,0.1,94,10.0,-0.4,2,W,x,00,20.3,1,1,1,0,x,x
1944,11,17,5_fr,x,"PktReg",5578,1004.1,10.0,9.4,92,13.1,0.7,10,SW,x,62,17.3,1,0,1,0,x,x
1944,11,18,6_sa,x,"PktReg",5578,1008.0,12.3,11.6,92,13.4,9.3,10,SW,x,00,3.3,1,0,0,0,x,x
1944,11,19,7_su,x,"PktReg",5578,998.3,12.8,11.9,89,13.6,10.5,10,SW,x,62,4.6,1,0,0,0,x,x
1944,11,20,1_mo,x,"PktReg",5578,989.8,11.2,10.1,86,12.9,10.1,2,SW,x,00,2.5,1,0,0,0,x,x
1944,11,21,2_tu,x,"PktReg",5578,1023.8,4.7,3.5,81,13.2,3.2,4,W,x,00,5.6,1,0,0,0,x,x
1944,11,22,3_we,x,"PktReg",5578,1006.0,13.0,12.2,91,14.3,3.6,10,W,x,00,10.4,1,0,1,0,x,x
1944,11,23,4_th,x,"PktReg",5578,1000.8,13.1,12.8,97,14.4,12.4,10,WSW,x,62,0.8,1,0,0,0,x,x
1944,11,24,5_fr,x,"PktReg",5578,993.2,12.0,11.1,89,12.2,10.8,10,W,x,00,0.0,0,0,0,0,x,x
1944,11,25,6_sa,x,"PktReg",5578,993.9,4.3,3.3,83,7.0,3.6,3,W,x,00,0.3,1,0,0,0,x,x
1944,11,26,7_su,x,"PktReg",5578,1011.4,1.8,1.1,86,5.6,-0.2,2,SW,x,00,2.8,1,1,1,0,x,x
1944,11,27,1_mo,x,"PktReg",5578,1020.9,4.3,3.7,90,11.0,1.7,10,NW,x,00,2.8,1,0,1,0,x,x
1944,11,28,2_tu,x,"PktReg",5578,1012.0,11.0,10.4,92,14.0,3.5,10,SW,x,62,1.5,1,0,1,0,x,x
1944,11,29,3_we,x,"PktReg",5578,1023.0,4.1,3.3,87,10.7,3.1,0,SW,x,00,0.0,0,0,0,0,x,x
1944,11,30,4_th,x,"PktReg",5578,1028.6,7.8,7.3,92,11.2,3.8,8,SW,x,00,0.0,0,0,0,0,x,x
1944,12,01,5_fr,x,"PktReg",5578,1025.4,9.5,8.7,89,10.7,7.5,10,SW,x,00,2.5,1,0,0,0,x,x
1944,12,02,6_sa,x,"PktReg",5578,1013.3,7.2,5.7,78,8.7,6.8,6,W,x,00,1.0,1,0,0,0,x,x
1944,12,03,7_su,x,"PktReg",5578,1011.6,8.3,7.8,94,12.4,3.8,10,SW,x,62,0.3,1,0,0,0,x,x
1944,12,04,1_mo,x,"PktReg",5578,1005.7,6.8,4.7,69,8.8,6.0,0,W,x,00,0.0,0,0,0,0,x,x
1944,12,05,2_tu,x,"PktReg",5578,1006.8,4.4,3.3,81,8.4,2.9,2,W,x,00,0.0,0,0,1,0,x,x
1944,12,06,3_we,x,"PktReg",5578,1001.9,0.4,0.1,95,7.8,-0.4,0,SW,x,00,3.8,1,1,1,0,x,x
1944,12,07,4_th,x,"PktReg",5578,989.4,4.1,3.6,91,6.2,0.1,6,SW,x,00,1.8,1,0,1,0,x,x
1944,12,08,5_fr,x,"PktReg",5578,985.3,2.4,1.9,90,3.7,0.7,8,WNW,x,00,0.0,0,0,1,0,x,x
1944,12,09,6_sa,x,"PktReg",5578,1000.7,3.2,2.2,83,5.6,0.9,5,W,x,00,0.0,0,0,1,0,x,x
1944,12,10,7_su,x,"PktReg",5578,1001.3,1.9,1.4,91,6.7,0.2,10,SW,x,00,5.6,1,0,1,0,x,x
1944,12,11,1_mo,x,"PktReg",5578,987.8,3.7,3.1,89,7.4,1.6,4,SW,x,00,0.8,1,0,1,0,x,x
1944,12,12,2_tu,x,"PktReg",5578,1002.0,6.1,4.7,79,7.0,2.5,10,NW,x,00,0.0,0,0,1,0,x,x
1944,12,13,3_we,x,"PktReg",5578,1024.6,0.2,-0.1,95,3.1,-1.0,10,WSW,x,44,0.0,0,1,1,0,x,x
1944,12,14,4_th,x,"PktReg",5578,1022.5,2.9,2.6,96,5.9,-1.7,8,SE,x,00,0.0,0,1,1,0,x,x
1944,12,15,5_fr,x,"PktReg",5578,1011.3,3.1,2.5,89,6.6,2.4,10,SE,x,00,0.0,0,0,1,0,x,x
1944,12,16,6_sa,x,"PktReg",5578,1003.9,6.6,5.9,90,11.1,2.4,10,S,x,00,19.8,1,0,0,0,x,x
1944,12,17,7_su,x,"PktReg",5578,991.0,11.1,10.3,90,12.7,6.3,10,SW,x,00,1.0,1,0,0,0,x,x
1944,12,18,1_mo,x,"PktReg",5578,1006.0,8.6,7.3,82,11.6,7.9,2,SW,x,00,1.8,1,0,0,0,x,x
1944,12,19,2_tu,x,"PktReg",5578,1022.7,4.6,4.4,96,4.9,3.3,10,SW,x,44,0.3,1,0,0,0,x,x
1944,12,20,3_we,x,"PktReg",5578,1032.0,-0.2,-0.3,98,7.1,-0.9,10,SW,x,44,0.3,1,1,1,0,x,x
1944,12,21,4_th,x,"PktReg",5578,1033.8,7.1,6.6,92,8.4,-0.4,10,SW,x,00,1.5,1,1,0,0,x,x
1944,12,22,5_fr,x,"PktReg",5578,1034.1,8.3,7.8,94,9.5,6.2,10,NW,x,00,0.0,0,0,0,0,x,x
1944,12,23,6_sa,x,"PktReg",5578,1039.9,3.9,3.7,96,8.6,3.0,10,E,x,44,0.0,0,0,0,0,x,x
1944,12,24,7_su,XE,"PktReg",5578,1039.1,1.7,0.7,81,7.5,0.7,0,N,x,00,0.0,0,0,1,0,x,x
1944,12,25,1_mo,XD,"PktReg",5578,1033.7,-2.6,-2.8,94,0.5,-4.0,0,W,x,00,0.0,0,1,1,0,x,x
1944,12,26,2_tu,XB,"PktReg",5578,1032.3,-6.2,-6.2,94,-1.7,-6.6,10,NE,x,44,0.0,0,1,1,1,x,x
1944,12,27,3_we,x,"PktReg",5578,1025.6,-5.8,-5.8,94,0.1,-6.4,10,NE,x,44,0.0,0,1,1,0,x,x
1944,12,28,4_th,x,"PktReg",5578,1032.0,-2.0,-2.3,94,1.2,-5.9,10,NE,x,44,0.0,0,1,1,0,x,x
1944,12,29,5_fr,x,"PktReg",5578,1041.1,-5.9,-5.9,100,2.7,-6.0,10,NE,x,44,0.0,0,1,1,0,x,x
1944,12,30,6_sa,x,"PktReg",5578,1029.8,0.9,-0.1,82,4.5,-6.3,10,SW,x,00,0.0,0,1,1,0,x,x
1944,12,31,7_su,NE,"PktReg",5578,1033.0,1.5,0.6,84,3.9,-0.1,0,NW,x,00,0.0,0,1,1,0,x,x
1945,01,01,1_mo,NY,"PktReg",5578,1039.8,-3.1,-3.4,94,3.1,-4.0,0,NW,x,00,tr,0,1,1,0,x,x
1945,01,02,2_tu,x,"PktReg",5578,1038.4,3.0,2.6,93,7.6,-3.5,10,SW,x,00,0.0,0,1,1,0,x,x
1945,01,03,3_we,x,"PktReg",5578,1019.6,6.3,5.3,85,7.6,2.7,10,WSW,x,00,1.8,1,0,0,0,x,x
1945,01,04,4_th,x,"PktReg",5578,1008.0,0.2,-1.1,74,2.4,-0.3,0,NW,x,00,0.0,0,1,1,0,x,x
1945,01,05,5_fr,x,"PktReg",5578,1017.3,1.8,0.3,71,4.4,-0.1,3,NW,x,00,tr,0,1,1,0,x,x
1945,01,06,6_sa,x,"PktReg",5578,1020.5,0.2,-0.5,85,5.3,-2.4,10,SW,x,00,0.0,0,1,1,0,x,x
1945,01,07,7_su,x,"PktReg",5578,1015.4,2.4,1.6,86,4.9,-0.3,8,WSW,x,00,1.3,1,1,1,0,x,x
1945,01,08,1_mo,x,"PktReg",5578,1008.3,1.7,0.5,77,2.9,0.2,0,NW,x,00,tr,0,0,1,0,x,x
1945,01,09,2_tu,x,"PktReg",5578,1004.6,1.7,0.6,80,2.1,1.0,10,N,x,00,0.3,1,0,1,0,x,x
1945,01,10,3_we,x,"PktReg",5578,1013.3,0.3,-0.6,84,3.0,-0.5,8,N,x,00,0.5,1,1,1,0,x,x
1945,01,11,4_th,x,"PktReg",5578,1016.9,-0.2,-1.2,80,3.4,-1.2,5,NE,x,00,3.6,1,1,1,0,x,x
1945,01,12,5_fr,x,"PktReg",5578,1020.1,3.3,2.4,86,3.6,-0.3,10,NE,x,62,1.8,1,1,1,0,x,x
1945,01,13,6_sa,x,"PktReg",5578,1029.2,3.1,1.9,79,3.3,2.4,10,NE,x,00,tr,0,0,0,0,x,x
1945,01,14,7_su,x,"PktReg",5578,1032.3,0.9,-0.3,77,5.1,0.2,8,NE,x,00,0.0,0,0,1,0,x,x
1945,01,15,1_mo,x,"PktReg",5578,1028.8,3.2,2.7,91,6.3,-0.3,10,N,x,00,0.0,0,1,1,0,x,x
1945,01,16,2_tu,x,"PktReg",5578,1020.1,1.8,1.2,89,6.2,-0.4,10,NE,x,44,0.0,0,1,1,0,x,x
1945,01,17,3_we,x,"PktReg",5578,1011.5,4.9,3.5,78,8.4,1.4,5,W,x,00,0.0,0,0,0,0,x,x
1945,01,18,4_th,x,"PktReg",5578,994.3,8.4,7.1,83,9.1,4.0,10,SW,x,00,7.6,1,0,0,0,x,x
1945,01,19,5_fr,x,"PktReg",5578,995.9,1.7,-0.3,64,3.6,0.7,5,W,x,00,0.5,1,0,1,0,x,x
1945,01,20,6_sa,x,"PktReg",5578,1000.8,-1.1,-1.3,96,2.7,-1.3,5,W,x,00,0.8,1,1,1,0,x,x
1945,01,21,7_su,x,"PktReg",5578,1011.9,-1.5,-2.1,85,2.2,-2.2,2,NW,x,00,0.5,1,1,1,0,x,x
1945,01,22,1_mo,x,"PktReg",5578,1017.4,1.0,0.9,97,2.7,-3.1,10,NW,x,00,0.3,1,1,1,0,x,x
1945,01,23,2_tu,x,"PktReg",5578,1004.3,-0.1,-0.4,93,0.1,-2.0,10,E,x,72,2.0,1,1,1,0,x,x
1945,01,24,3_we,x,"PktReg",5578,1010.5,-4.4,-4.5,98,-3.1,-4.7,10,NW,x,72,0.0,0,1,1,1,x,x
1945,01,25,4_th,x,"PktReg",5578,1012.8,-4.2,-4.4,93,-1.2,-5.9,10,NE,x,00,0.0,0,1,1,1,x,x
1945,01,26,5_fr,x,"PktReg",5578,1015.0,-6.8,-7.2,89,-2.3,-7.6,10,W,x,00,0.0,0,1,1,1,x,x
1945,01,27,6_sa,x,"PktReg",5578,1013.7,-6.2,-6.7,85,-1.4,-7.1,10,NW,x,00,0.0,0,1,1,1,x,x
1945,01,28,7_su,x,"PktReg",5578,1021.6,-1.4,-1.8,93,2.2,-6.4,8,N,x,00,0.0,0,1,1,0,x,x
1945,01,29,1_mo,x,"PktReg",5578,1034.0,-8.1,-8.4,94,1.8,-9.2,10,NW,x,44,14.2,1,1,1,0,x,x
1945,01,30,2_tu,x,"PktReg",5578,1009.8,1.8,1.6,96,6.7,-8.1,10,SW,x,62,1.0,1,1,1,0,x,x
1945,01,31,3_we,x,"PktReg",5578,1008.5,6.1,5.9,97,9.4,1.7,10,W,x,62,3.3,1,0,0,0,x,x
